Date Sampled,Address,1st Draw,2-3 Minute,5 Minute
5/1/2019,26XX W CATALPA AVE,1.1,4.3,1.5
7/1/2019,26XX W CATALPA AVE,< 1,< 1,< 1
9/26/2021,26XX W CATALPA AVE ,3.3,1.4,1.1
8/21/2018,26XX W CORTEZ ST,1.4,1.7,1.5
11/1/2018,26XX W CORTEZ ST,< 1,< 1,< 1
8/25/2019,26XX W CORTEZ ST,< 1,< 1,< 1
11/21/2019,26XX W CORTEZ ST,< 1,< 1,< 1
10/6/2021,26XX W CORTEZ ST ,<1.0,<1.0,<1.0
7/20/2017,26XX W CORTLAND ST,1.3,1.2,1.2
8/3/2019,26XX W CORTLAND ST,5.2,3.9,3.6
4/25/2019,26XX W COYLE AVE,2.1,2,1.3
6/5/2019,26XX W COYLE AVE,4.5,3,2.2
7/6/2020,26XX W COYLE AVE,3.8,6.7,3.4
7/12/2018,26XX W CRYSTAL ST,3.1,4.2,3.4
8/23/2021,26XX W CRYSTAL ST ,1.8,1.4,1.2
10/5/2019,26XX W CULLERTON ST,1.3,1.1,< 1
12/30/2019,26XX W CULLERTON ST,2.6,6.9,5.1
9/4/2019,26XX W EASTWOOD ,44,8,7.8
11/12/2019,26XX W EASTWOOD ,See Follow-Up Sequential Sampling Table for Results,,
1/18/2017,26XX W EASTWOOD AVE,5.7,2.5,1.8
7/12/2018,26XX W EASTWOOD AVE,2.1,2.8,1.4
4/7/2019,26XX W EASTWOOD AVE,6.2,3,2.7
9/29/2019,26XX W EASTWOOD AVE,12,7.9,5.5
11/13/2019,26XX W EASTWOOD AVE,5.7,2,2.9
10/18/2021,26XX W EASTWOOD AVE ,530,4.9,3.6
11/4/2016,26XX W ESTES AVE,< 1,< 1,< 1
9/2/2019,26XX W ESTES AVE,< 1,2.2,1.4
4/8/2021,26XX W ESTES AVE,7.4,6.4,10
12/1/2021,26XX W ESTES AVE ,4.7,4.8,3.1
6/19/2020,26XX W EVERGREEN AVE,< 1,< 1,< 1
7/6/2018,26XX W FARWELL AVE,3.6,5.6,8.3
11/27/2018,26XX W FARWELL AVE,5.3,2.1,1.7
5/11/2019,26XX W FARWELL AVE,1.5,3.2,< 1
10/19/2019,26XX W FARWELL AVE,1.7,4.2,2.3
11/6/2019,26XX W FARWELL AVE,2.2,2.6,1.2
2/9/2020,26XX W FARWELL AVE,12,12,1.3
7/24/2021,26XX W FARWELL AVE ,2.9,2.7,4.4
12/3/2018,26XX W FITCH AVE,3.5,1.6,< 1
4/28/2019,26XX W FITCH AVE,< 1,< 1,< 1
10/28/2020,26XX W FITCH AVE,2.5,3.9,1.5
2/14/2019,26XX W FOSTER AVE,1.3,1.2,1
2/23/2020,26XX W FOSTER AVE,< 1,< 1,< 1
1/17/2020,26XX W FULLERTON AVE,< 1,< 1,< 1
9/16/2019,26XX W GEORGE ST,< 1,< 1,< 1
10/4/2020,26XX W GEORGE ST,< 1,< 1,< 1
4/15/2021,26XX W GEORGE ST,< 1,< 1,1.2
7/23/2019,26XX W GLENLAKE AVE,1.2,< 1,< 1
1/22/2020,26XX W GRAND AVE,< 1,< 1,< 1
5/28/2020,26XX W GRAND AVE,< 1,< 1,< 1
10/13/2020,26XX W GRAND AVE,< 1,< 1,< 1
7/11/2018,26XX W GREENLEAF AVE,1,< 1,< 1
8/5/2018,26XX W GREENLEAF AVE,< 1,< 1,< 1
11/6/2018,26XX W GREENLEAF AVE,1.1,< 1,< 1
10/16/2019,26XX W GREGORY ST,4.1,10,2.2
10/29/2020,26XX W HADDON AVE,3.2,3.6,4.1
5/16/2021,26XX W HADDON AVE,< 1,< 1,< 1
8/16/2021,26XX W HADDON AVE ,7.7,8.9,7.9
11/11/2018,26XX W HOMER ST,< 1,< 1,< 1
6/11/2019,26XX W HOMER ST,2.8,7.2,3.3
7/21/2019,26XX W HOMER ST,< 1,1.3,1.4
10/12/2021,26XX W HOMER ST,6.1,7.6,4.2
11/17/2021,26XX W HOMER ST ,4.4,6.9,4.6
12/10/2021,26XX W HOMER ST ,2.8,6.8,2.1
8/2/2021,26XX W HOWARD ST ,1.2,2.9,<1.0
1/25/2017,26XX W IOWA ST,2.8,2.4,2
1/25/2017,26XX W IOWA ST,5.9,2.4,2
4/15/2019,26XX W IOWA ST,< 1,< 1,< 1
5/31/2019,26XX W IOWA ST,< 1,< 1,< 1
10/23/2019,26XX W JARVIS AVE,2.1,3.3,5.9
5/20/2019,26XX W JEROME ST,2,3.2,1.5
7/24/2019,26XX W JEROME ST,2.1,2.3,2.3
8/25/2016,26XX W LAWRENCE AVE,< 1,< 1,< 1
9/25/2018,26XX W LELAND AVE,< 1,< 1,< 1
4/15/2019,26XX W LELAND AVE,1.4,1.9,1.9
7/22/2019,26XX W LELAND AVE,3.8,8,3.7
9/27/2019,26XX W LELAND AVE,2.5,2,2.4
11/11/2019,26XX W LELAND AVE,< 1,< 1,< 1
11/19/2019,26XX W LELAND AVE,< 1,1.1,< 1
12/13/2021,26XX W LELAND AVE ,<0.5,<0.5,<0.5
1/29/2017,26XX W LOGAN BLVD,< 1,< 1,< 1
7/3/2018,26XX W LOGAN BLVD,1.2,< 1,< 1
3/10/2019,26XX W LOGAN BLVD,3.2,4.8,1.3
12/7/2018,26XX W LUNT AVE,4.8,3.3,< 1
10/26/2021,26XX W MONTROSE AVE ,<1.0,<1.0,<1.0
4/12/2019,26XX W MORSE AVE,4.2,7.7,2
6/5/2019,26XX W MORSE AVE,3,10,2.7
7/28/2019,26XX W MORSE AVE,2.8,14,2.7
11/12/2019,26XX W MORSE AVE,2.3,7.7,4.4
2/7/2020,26XX W MORSE AVE,4.3,4,1.3
11/15/2021,26XX W MORSE AVE ,3.7,4.3,2.4
10/19/2020,26XX W NORTH AVE,< 1,< 1,< 1
11/25/2019,26XX W POTOMAC AVE,< 1,< 1,< 1
10/19/2021,26XX W POTOMAC AVE ,<1.0,<1.0,<1.0
3/6/2019,26XX W RASCHER AVE,2.7,6.5,1.2
8/25/2021,26XX W RICE ST ,<1.0,<1.0,1.2
8/6/2019,26XX W SEIPP ST,1.3,< 1,< 1
11/22/2019,26XX W SEIPP ST,3.4,3.5,2.7
4/3/2019,26XX W SUMMERDALE AVE,5,5.1,1.5
10/16/2019,26XX W SUMMERDALE AVE,3.6,6.7,2.7
12/30/2019,26XX W SUMMERDALE AVE,1.4,< 1,< 1
4/18/2022,26XX W SUMMERDALE AVE ,1.8,7.4,0.9
12/17/2018,26XX W SUNNYSIDE AVE,1.3,< 1,< 1
4/22/2019,26XX W SUNNYSIDE AVE,4.3,5.9,6.4
6/10/2019,26XX W SUNNYSIDE AVE,2.5,2.9,1.7
7/1/2019,26XX W SUPERIOR ST,8.5,8.8,7.1
11/5/2019,26XX W SUPERIOR ST,1.9,1.1,< 1
12/18/2019,26XX W SUPERIOR ST,5.3,2.4,2
1/12/2020,26XX W SUPERIOR ST,2.6,2.7,2.1
3/20/2017,26XX W THOMAS ST,2.1,2.4,1.7
5/26/2018,26XX W THOMAS ST,1.1,< 1,< 1
11/22/2020,26XX W THOMAS ST,3.4,3.7,2.3
9/6/2021,26XX W THOMAS ST ,<1.0,<1.0,<1.0
3/21/2022,26XX W THOMAS ST ,1,1.1,0.6
10/25/2019,26XX W WALTON ST,11,7.8,3.9
12/30/2019,26XX W WALTON ST,2,2.6,2.5
6/15/2016,26XX W WASHINGTON BLVD,< 1,< 1,< 1
5/7/2019,26XX W WELLINGTON AVE,< 1,1.2,< 1
6/18/2016,26XX W WILSON AVE,7.2,9.3,4.5
11/14/2016,26XX W WILSON AVE,5.2,2.8,3.1
7/15/2018,26XX W WILSON AVE,2.4,2.5,1.9
5/28/2019,26XX W WILSON AVE,7,15,4.5
10/17/2019,26XX W WILSON AVE,See Follow-Up Sequential Sampling Table for Results,,
12/9/2019,26XX W WILSON AVE,9.1,7.2,3.3
9/9/2021,26XX W Wilson Ave,15,11,6
2/1/2022,26XX W Wilson Ave,See Follow-Up Sequential Sampling Table for Results,,
9/9/2021,26XX W WILSON AVE ,15,11,6
1/13/2019,26XX W WINDSOR AVE,2.6,4.7,1.8
3/19/2019,26XX W WINDSOR AVE,2.6,2.4,1.9
10/14/2019,26XX W Windsor Ave,6.2,18,6.5
7/27/2020,26XX W WINDSOR AVE,4.9,4.9,4.2
3/3/2022,26XX W Windsor Ave,See Follow-Up Sequential Sampling Table for Results,,
6/4/2018,26XX W WINNEMAC AVE,< 1,< 1,< 1
2/24/2019,26XX W WINNEMAC AVE,1.5,2.4,1.4
4/11/2019,26XX W WINNEMAC AVE,< 1,1.5,1.2
10/3/2019,26XX W WINNEMAC AVE,< 1,1.3,1.3
2/11/2020,26XX W WINNEMAC AVE,1.3,5.6,1.9
4/1/2020,26XX W WINNEMAC AVE,< 1,< 1,< 1
8/17/2018,26XX W WINONA ST,1.7,1.8,1.7
10/8/2019,26XX W WINONA ST,1.9,3.8,1.5
10/22/2019,26XX W WINONA ST,1.9,< 1,< 1
7/26/2021,26XX W WINONA ST ,6.1,2.6,2.3
10/4/2021,26XX W Winona St ,2.9,2.7,1.7
9/22/2021,26XX W. LELAND AVE. ,3.7,4,3.3
7/9/2019,27XX E 130TH ST,2.4,2.2,1.8
4/18/2017,27XX E 76TH PL,4,2.2,2
5/6/2019,27XX E 76TH PL,3.7,8.2,2
11/19/2021,27XX E 78TH ST APT ,1,0.7,0.6
5/13/2019,27XX E 92ND ST,< 1,< 1,< 1
1/25/2022,27XX E 92ND ST ,<0.5,<0.5,<0.5
3/9/2019,27XX E 96TH PL,2,3.4,2.4
8/28/2019,27XX E 96TH PL,2.2,2.2,2.5
12/13/2018,27XX N ALBANY AVE,< 1,< 1,< 1
5/9/2019,27XX N ALBANY AVE,2.8,8.1,3.2
9/2/2019,27XX N ALBANY AVE,3,4.9,4.3
9/28/2019,27XX N ALBANY AVE,8.7,4.5,4.1
11/25/2021,27XX N ALBANY DR ,1,1.1,0.8
12/27/2018,27XX N ASHLAND AVE,< 1,< 1,< 1
6/19/2019,27XX N ASHLAND AVE,< 1,< 1,< 1
4/2/2020,27XX N AUSTIN AVE,1.2,< 1,< 1
4/24/2019,27XX N AVERS AVE,3,6.7,2.2
5/8/2019,27XX N AVERS AVE,2.2,3.3,2
7/21/2019,27XX N BOSWORTH AVE,< 1,< 1,< 1
10/5/2019,27XX N Bosworth Ave,11,35,26
11/3/2021,27XX N Bosworth Ave,See Follow-Up Sequential Sampling Table for Results,,
12/5/2021,27XX N BOSWORTH AVE ,<0.5,<0.5,<0.5
4/11/2021,27XX N CALIFORNIA AVE,< 1,1.3,1.1
3/23/2022,27XX N CALIFORNIA AVE ,1.5,2.3,0.7
10/16/2019,27XX N CAMPBELL AVE,7.7,6.5,4
4/27/2019,27XX N CENTAL PARK AVE,9.7,22,4.4
,27XX N CENTAL PARK AVE,Customer declined further testing,,
8/26/2018,27XX N CENTRAL PARK AVE,1.7,2,1.9
5/29/2019,27XX N CENTRAL PARK AVE,1,1.9,< 1
7/17/2019,27XX N CENTRAL PARK AVE,6.7,5.7,4.9
8/2/2019,27XX N CENTRAL PARK AVE,1.4,2.4,2
3/3/2022,27XX N CENTRAL PARK AVE ,1.8,0.9,0.7
8/1/2017,27XX N DAYTON ST,13,3.8,3.8
6/14/2018,27XX N DAYTON ST,< 1,< 1,< 1
3/14/2019,27XX N DAYTON ST,< 1,< 1,< 1
8/24/2021,27XX N DAYTON ST ,<1.0,<1.0,<1.0
8/26/2021,27XX N DAYTON ST ,<1.0,<1.0,<1.0
11/26/2018,27XX N DRAKE AVE,1,< 1,< 1
9/3/2019,27XX N DRAKE AVE,1.5,2.1,2.5
8/21/2016,27XX N FAIRFIELD AVE,4.5,3.6,3.4
3/22/2017,27XX N FAIRFIELD AVE,< 1,< 1,< 1
6/11/2018,27XX N FAIRFIELD AVE,< 1,< 1,< 1
11/30/2019,27XX N FAIRFIELD AVE,< 1,< 1,< 1
2/25/2020,27XX N FAIRFIELD AVE,< 1,< 1,< 1
3/7/2020,27XX N FAIRFIELD AVE,< 1,< 1,< 1
10/25/2019,27XX N FRANCISCO AVE,3.8,4,2.1
7/31/2021,27XX N FRANCISCO AVE ,4.4,3.7,3.2
11/8/2021,27XX N FRANCISCO AVE ,<1.0,<1.0,<1.0
11/25/2019,27XX N GREENVIEW AVE,1.9,< 1,< 1
12/9/2019,27XX N GREENVIEW AVE,< 1,< 1,< 1
8/26/2018,27XX N HALSTED ST,< 1,< 1,< 1
8/28/2018,27XX N HALSTED ST,< 1,< 1,< 1
12/2/2019,27XX N HALSTED ST,< 1,< 1,< 1
3/14/2020,27XX N HAMLIN AVE,1.6,3.3,2.1
6/20/2018,27XX N HAMPDEN CT,1.1,< 1,< 1
6/24/2018,27XX N HAMPDEN CT,< 1,< 1,< 1
7/11/2018,27XX N HAMPDEN CT,< 1,< 1,< 1
8/6/2018,27XX N HAMPDEN CT,< 1,< 1,< 1
8/21/2018,27XX N HAMPDEN CT,< 1,< 1,< 1
8/25/2018,27XX N HAMPDEN CT,< 1,< 1,< 1
8/29/2018,27XX N HAMPDEN CT,< 1,< 1,< 1
12/14/2018,27XX N HAMPDEN CT,1.5,< 1,< 1
9/19/2019,27XX N HAMPDEN CT,< 1,< 1,< 1
10/7/2019,27XX N HAMPDEN CT,1.2,< 1,< 1
7/22/2020,27XX N HAMPDEN CT,< 1,< 1,< 1
11/8/2018,27XX N HAMPDEN CT ,< 1,< 1,< 1
1/25/2022,27XX N HAMPDEN CT ,<0.5,<0.5,<0.5
7/23/2018,27XX N HARDING AVE,1.5,1.4,< 1
6/9/2021,27XX N HERMITAGE AVE,< 1,< 1,< 1
6/19/2018,27XX N JANSSEN AVE,< 1,< 1,< 1
7/5/2018,27XX N JANSSEN AVE,< 1,< 1,< 1
7/25/2019,27XX N JANSSEN AVE,< 1,< 1,< 1
11/11/2019,27XX N JANSSEN AVE,< 1,< 1,< 1
6/4/2018,27XX N KEDZIE AVE,2.6,9.8,1.8
4/14/2019,27XX N KEDZIE AVE,< 1,< 1,< 1
4/26/2021,27XX N KEDZIE AVE,< 1,< 1,< 1
9/23/2018,27XX N KENMORE AVE,< 1,< 1,< 1
4/23/2019,27XX N KENMORE AVE,4.2,6.7,1.8
9/29/2020,27XX N KENMORE AVE,< 1,< 1,< 1
12/3/2018,27XX N KIMBALL AVE,< 1,< 1,< 1
3/2/2016,27XX N LAKEWOOD AVE,<1,<1,<1
4/7/2016,27XX N LAKEWOOD AVE,<1,<1,<1
7/22/2021,27XX N LAKEWOOD AVE ,<1.0,<1.0,<1.0
7/22/2021,27XX N LAKEWOOD AVE ,<1.0,<1.0,<1.0
5/25/2021,27XX N LARAMIE AVE,5,14,3.9
2/2/2019,27XX N LAWNDALE AVE,< 1,< 1,< 1
7/31/2021,27XX N LAWNDALE AVE ,4.7,13,4
2/13/2022,27XX N LAWNDALE AVE ,2.4,1.3,1.2
11/19/2017,27XX N LEHMANN CT,< 1,< 1,< 1
12/12/2018,27XX N LEHMANN CT,< 1,< 1,< 1
6/30/2018,27XX N LINCOLN AVE,< 1,< 1,< 1
11/13/2018,27XX N LINCOLN AVE,< 1,< 1,< 1
8/3/2019,27XX N LINCOLN AVE,< 1,< 1,< 1
3/27/2021,27XX N LINCOLN AVE,< 1,< 1,< 1
2/19/2022,27XX N LINCOLN AVE ,<0.5,<0.5,<0.5
10/16/2016,27XX N MAGNOLIA AVE,2.2,2.1,1.9
4/17/2017,27XX N MAGNOLIA AVE,1.3,< 1,< 1
7/1/2018,27XX N MAGNOLIA AVE,< 1,< 1,< 1
1/10/2019,27XX N MAGNOLIA AVE,< 1,< 1,< 1
2/14/2020,27XX N MAGNOLIA AVE,3.9,2.7,2.1
1/12/2020,27XX N MAGNOLIA AVE APT 215,< 1,< 1,< 1
5/22/2019,27XX N MAJOR AVE,5.1,14,4.5
5/20/2019,27XX N MANGO AVE,2.6,13,5.9
9/28/2019,27XX N MARSHFIELD AVE,< 1,< 1,< 1
3/17/2020,27XX N MARSHFIELD AVE,3.8,3,1.4
11/25/2018,27XX N MCVICKER ,26,11,2.9
3/14/2019,27XX N MCVICKER ,See Follow-Up Sequential Sampling Table for Results,,
11/8/2019,27XX N MELVINA AVE,< 1,1.2,< 1
7/15/2018,27XX N MILDRED AVE,< 1,< 1,< 1
7/22/2018,27XX N MILDRED AVE,< 1,< 1,< 1
9/17/2018,27XX N MILDRED AVE,< 1,< 1,< 1
7/7/2019,27XX N MILDRED AVE,< 1,< 1,< 1
2/6/2019,27XX N MONITOR ,3.5,17,2.3
4/18/2019,27XX N MONITOR ,See Follow-Up Sequential Sampling Table for Results,,
8/28/2016,27XX N MONTICELLO AVE,27,16,5.4
10/22/2016,27XX N MONTICELLO AVE,9.6,4.3,4.2
10/31/2018,27XX N MONTICELLO AVE,4.9,1.8,1.8
5/2/2021,27XX N MONTICELLO AVE,6.6,7.3,3.4
,27XX N MONTICELLO AVE,Customer declined further testing,,
9/27/2021,27XX N MONTICELLO AVE ,14,14,6.1
11/6/2016,27XX N MOZART ST,< 1,< 1,< 1
6/22/2018,27XX N MOZART ST,6.5,5,4.7
8/14/2018,27XX N MOZART ST,23,18,6.3
11/26/2018,27XX N MOZART ST,See Follow-Up Sequential Sampling Table for Results,,
3/26/2019,27XX N MOZART ST,2.4,1.5,1.3
5/11/2019,27XX N MOZART ST,2.6,3,1.6
6/11/2019,27XX N MOZART ST,16,5,4.6
7/2/2019,27XX N MOZART ST,1.4,1.3,< 1
10/24/2019,27XX N MOZART ST,See Follow-Up Sequential Sampling Table for Results,,
6/20/2020,27XX N MOZART ST,< 1,< 1,< 1
11/22/2021,27XX N NEVA AVE ,2,6.3,3.1
7/3/2019,27XX N NEW ENGLAND AVE,7.4,9.2,2
11/1/2019,27XX N NEW ENGLAND AVE,4.7,11,2.8
7/23/2019,27XX N NEWCASTLE AVE,1.3,2.9,< 1
2/6/2020,27XX N NEWCASTLE AVE,< 1,< 1,< 1
7/31/2018,27XX N PAULINA ST,< 1,< 1,< 1
8/13/2018,27XX N PAULINA ST,< 1,< 1,< 1
9/3/2018,27XX N PAULINA ST,< 1,< 1,< 1
7/14/2019,27XX N PAULINA ST,< 1,< 1,< 1
4/15/2019,27XX N PINE GROVE AVE,< 1,< 1,< 1
11/23/2019,27XX N PINE GROVE AVE,< 1,< 1,< 1
4/6/2020,27XX N PINE GROVE AVE,7.3,< 1,2
7/23/2020,27XX N PINE GROVE AVE,< 1,< 1,< 1
11/28/2020,27XX N PINE GROVE AVE,< 1,< 1,< 1
4/3/2021,27XX N PINE GROVE AVE,< 1,< 1,< 1
5/10/2021,27XX N PINE GROVE AVE,1.1,< 1,< 1
3/14/2022,27XX N PINE GROVE AVE ,1.2,<0.5,<0.5
4/10/2022,27XX N PINE GROVE AVE ,1,0.7,<0.5
11/24/2018,27XX N RACINE AVE,< 1,< 1,< 1
4/12/2019,27XX N RACINE AVE,7.1,16,1.3
12/30/2019,27XX N RACINE AVE,See Follow-Up Sequential Sampling Table for Results,,
9/5/2021,27XX N RACINE AVE ,3.5,6.4,2
1/6/2020,27XX N RACINE AVE APT #3,< 1,< 1,< 1
6/23/2018,27XX N RICHMOND ST,4,3,2.7
5/21/2019,27XX N RICHMOND ST,2.5,3.2,1.5
7/20/2019,27XX N RICHMOND ST,2.2,5.6,5.5
3/8/2017,27XX N RIDGEWAY AVE,< 1,< 1,< 1
10/13/2019,27XX N RIDGEWAY AVE,2.8,3.2,2.7
7/17/2018,27XX N SACRAMENTO AVE,1.2,< 1,< 1
5/12/2019,27XX N SACRAMENTO AVE,< 1,< 1,< 1
9/28/2020,27XX N SACRAMENTO AVE,2.5,11,2.5
3/11/2021,27XX N SACRAMENTO AVE,4.1,9.8,1.8
8/24/2020,27XX N SAINT LOUIS AVE,< 1,< 1,< 1
4/22/2018,27XX N SAWYER AVE,< 1,< 1,< 1
3/8/2019,27XX N SAWYER AVE,< 1,< 1,< 1
6/10/2019,27XX N SAWYER AVE,< 1,< 1,< 1
8/6/2018,27XX N SEMINARY AVE,< 1,< 1,< 1
8/16/2019,27XX N SEMINARY AVE,< 1,< 1,< 1
12/16/2019,27XX N SEMINARY AVE,4,17,3.1
2/10/2020,27XX N SEMINARY AVE,See Follow-Up Sequential Sampling Table for Results,,
12/22/2020,27XX N SEMINARY AVE,3,2.8,2
9/28/2021,27XX N SEMINARY AVE ,1,1.7,2
11/26/2019,27XX N SHEFFIELD AVE,4.3,11,4
7/28/2018,27XX N SOUTHPORT AVE,< 1,< 1,< 1
11/23/2019,27XX N SOUTHPORT AVE,< 1,< 1,< 1
5/30/2020,27XX N SOUTHPORT AVE,< 1,< 1,< 1
12/23/2020,27XX N SOUTHPORT AVE,< 1,< 1,< 1
1/20/2022,27XX N SOUTHPORT AVE ,<0.5,<0.5,<0.5
4/26/2020,27XX N SPAULDING AVE,< 1,< 1,< 1
1/17/2021,27XX N SPAULDING AVE,2.7,< 1,< 1
12/31/2021,27XX N SPAULDING AVE ,<0.5,<0.5,<0.5
10/25/2018,27XX N ST LOUIS AVE,2.5,3.4,1.5
12/9/2021,27XX N ST LOUIS AVE ,1.9,1,0.7
2/16/2019,27XX N TROY ST,3.3,4.2,2.3
5/11/2019,27XX N TROY ST,3.5,9.6,2
6/29/2019,27XX N TROY ST,5.1,6.2,4.2
10/10/2019,27XX N TROY ST,3,4,2.5
10/24/2019,27XX N Troy St,8.4,16,3.6
12/22/2020,27XX N TROY ST,3.4,2.6,1.2
11/9/2021,27XX N Troy St,See Follow-Up Sequential Sampling Table for Results,,
11/19/2021,27XX N TROY ST ,4.7,2.3,2.1
2/16/2017,27XX N WAYNE AVE,7,20,3.9
5/20/2017,27XX N WAYNE AVE,See Follow-Up Sequential Sampling Table for Results,,
6/24/2018,27XX N WAYNE AVE,< 1,< 1,< 1
11/20/2018,27XX N WAYNE AVE,< 1,< 1,< 1
10/25/2021,27XX N WAYNE AVE ,<1.0,<1.0,<1.0
12/4/2016,27XX N WHIPPLE ST,1.3,14,< 1
3/6/2017,27XX N WHIPPLE ST,6.2,5.3,4.8
4/16/2018,27XX N WHIPPLE ST,2.1,1.8,1.6
8/25/2018,27XX N WHIPPLE ST,< 1,1,< 1
11/2/2018,27XX N WHIPPLE ST,< 1,1.1,< 1
7/23/2019,27XX N WHIPPLE ST,9,20,7.5
11/15/2019,27XX N WHIPPLE ST,9.7,8.1,4.1
1/7/2020,27XX N WHIPPLE ST,See Follow-Up Sequential Sampling Table for Results,,
4/17/2020,27XX N WHIPPLE ST,4.1,10,2.9
8/28/2018,27XX N WILTON AVE,5.2,6.7,6.6
11/2/2018,27XX N WILTON AVE,< 1,< 1,< 1
2/28/2016,27XX N WILTON AVE**,See Follow-Up Sequential Sampling Table for Results,,
1/24/2017,27XX N WILTON AVE**,14,20,6.7
4/20/2017,27XX N WILTON AVE**,See Follow-Up Sequential Sampling Table for Results,,
11/28/2016,27XX N WOLCOTT AVE,< 1,< 1,< 1
3/19/2019,27XX S BONFIELD ST,3.5,1.7,< 1
10/4/2016,27XX S CROWELL ST,7.1,4.3,4.1
7/15/2018,27XX S ELEANOR ST,< 1,< 1,< 1
4/25/2019,27XX S EMERALD AVE,1.9,1.3,< 1
10/14/2019,27XX S EMERALD AVE,3.5,2.6,3
2/11/2021,27XX S HARDING AVE,4.1,< 1,< 1
8/26/2021,27XX S HILLOCK AVE ,1.4,7.1,1.4
6/23/2016,27XX S INDIANA AVE,< 1,< 1,< 1
6/7/2021,27XX S KEDVALE AVE,1.5,1.4,1.1
8/5/2019,27XX S KILDARE AVE,46,9.4,4.4
1/17/2020,27XX S KILDARE AVE,See Follow-Up Sequential Sampling Table for Results,,
3/7/2020,27XX S KOMENSKY AVE,< 1,< 1,< 1
5/21/2018,27XX S LOWE AVE,< 1,< 1,< 1
8/14/2020,27XX S LOWE AVE,2.6,3,2.3
12/19/2019,27XX S MICHIGAN AVE,2.8,4.4,1.2
1/13/2020,27XX S MICHIGAN AVE,1.7,4.8,< 1
12/30/2018,27XX S PRINCETON AVE,< 1,< 1,< 1
2/19/2021,27XX S PRINCETON AVE,1.2,1.3,< 1
3/26/2020,27XX S PULASKI RD,< 1,< 1,< 1
10/2/2019,27XX S RIDGEWAY AVE,5.9,7.1,2.7
9/17/2019,27XX S SACRAMENTO AVE,4.3,7.3,3.8
10/29/2019,27XX S SPRINGFIELD AVE,4.8,3.5,1.6
5/26/2021,27XX S SPRINGFIELD AVE,< 1,< 1,< 1
10/9/2021,27XX S SPRINGFIELD AVE ,4,2.6,1.4
2/15/2022,27XX S STATE ST ,<0.5,<0.5,<0.5
11/14/2021,27XX S TROY ST ,<1.0,<1.0,<1.0
8/13/2019,27XX S WELLS ST,4.9,5.1,3.4
10/20/2021,27XX S WHIPPLE ST ,11,2.2,1.7
4/1/2019,27XX W 103RD HWY,4.2,12,1.2
3/6/2020,27XX W 107TH ST,3.8,< 1,< 1
3/7/2019,27XX W 15TH PL,2.6,1.1,1
7/23/2019,27XX W 15TH PL,2.4,2.9,3.1
6/17/2021,27XX W 15TH PL,5.4,8.6,7.5
6/17/2021,27XX W 15th Pl,5.4,8.6,7.5
8/2/2021,27XX W 15th Pl,See Follow-Up Sequential Sampling Table for Results,,
2/2/2019,27XX W 23RD PL,3.3,< 1,< 1
8/14/2019,27XX W 23RD PL,14,5.1,4.1
7/30/2020,27XX W 23rd Pl,15,11,7.5
6/29/2021,27XX W 23rd Pl,See Follow-Up Sequential Sampling Table for Results,,
12/13/2020,27XX W 23RD ST,< 1,< 1,< 1
6/30/2018,27XX W 36TH ST,4.8,3.2,2.9
10/29/2020,27XX W 36TH ST,< 1,3,3.6
2/14/2020,27XX W 37TH PL,< 1,< 1,< 1
6/22/2019,27XX W 39TH PL,2.7,8.6,2.5
10/1/2019,27XX W 55TH ST,2.9,4.4,1.8
2/1/2019,27XX W 83RD PL,7.4,7.5,8.4
2/28/2019,27XX W 83RD PL,4,2.6,1.2
4/7/2019,27XX W 83RD PL,1.5,1.2,< 1
3/25/2019,27XX W 83RD ST,2.8,3.3,5.1
8/12/2019,27XX W 83RD ST,1.8,3.9,1.4
9/26/2019,27XX W 83RD ST,1.7,4.7,1.3
7/13/2019,27XX W 84TH PL,3.7,6.9,2.3
3/13/2019,27XX W 84TH ST,1.1,< 1,< 1
6/23/2016,27XX W 85TH ST,2,1.7,1.3
7/5/2019,27XX W 86TH PL,2.6,11,3.3
3/19/2022,27XX W 86TH PL ,1.4,1.2,<0.5
3/5/2019,27XX W 99TH ST,4.1,1,< 1
7/17/2018,27XX W AGATITE AVE,9.6,8.2,7.5
10/30/2018,27XX W AGATITE AVE,1.1,1.5,2.5
2/27/2019,27XX W AGATITE AVE,1.7,1.8,1.2
3/10/2022,27XX W AGATITE AVE ,8,16,5.6
4/30/2018,27XX W AINSLIE ST,4.3,5,2
8/7/2018,27XX W AINSLIE ST,1.2,1.1,< 1
8/16/2019,27XX W AINSLIE ST,< 1,< 1,< 1
12/28/2018,27XX W ARGYLE ST,< 1,< 1,< 1
5/5/2019,27XX W ARGYLE ST,11,< 1,< 1
8/2/2018,27XX W ARMITAGE AVE,< 1,< 1,< 1
3/26/2019,27XX W ARMITAGE AVE,1.8,1.3,1.2
4/15/2019,27XX W AUGUSTA ,6.7,16,9.8
6/21/2019,27XX W AUGUSTA ,See Follow-Up Sequential Sampling Table for Results,,
7/16/2016,27XX W AUGUSTA BLVD,< 1,< 1,< 1
8/2/2016,27XX W AUGUSTA BLVD,< 1,< 1,< 1
4/4/2022,27XX W AUGUSTA BLVD ,6.9,16,8.2
5/5/2018,27XX W BALMORAL AVE,2.4,< 1,< 1
9/27/2017,27XX W BELDEN AVE,< 1,< 1,< 1
12/14/2019,27XX W BELDEN AVE,< 1,< 1,< 1
