Date Sampled,Address,1st Draw,2-3 Minute,5 Minute,numAddr,geocode
12/10/2018,45XX N LAPORTE AVE,3.7,6.1,2,4500 N LAPORTE AVE,"[41.962625900000006, -87.75157154880304]"
4/25/2019,45XX N LAVERGNE AVE,< 1,< 1,< 1,4500 N LAVERGNE AVE,"[41.96261, -87.75258]"
6/13/2018,45XX N LAWNDALE AVE,5,11,2.9,4500 N LAWNDALE AVE,"[41.96299505, -87.72085426437816]"
5/7/2019,45XX N LAWNDALE AVE,6.8,7.7,2.7,4500 N LAWNDALE AVE,"[41.96299505, -87.72085426437816]"
9/27/2021,45XX N LAWNDALE AVE ,2.9,8.1,2.3,4500 N LAWNDALE AVE ,"[41.96299505, -87.72085426437816]"
5/30/2018,45XX N LEAVITT ST,4.1,1.7,1.6,4500 N LEAVITT ST,"[41.963376100000005, -87.68415536620603]"
5/8/2019,45XX N LEAVITT ST,8.4,26,10,4500 N LEAVITT ST,"[41.963376100000005, -87.68415536620603]"
8/22/2019,45XX N LEAVITT ST,1.6,< 1,< 1,4500 N LEAVITT ST,"[41.963376100000005, -87.68415536620603]"
9/12/2019,45XX N LEAVITT ST,See Follow-Up Sequential Sampling Table for Results,,,4500 N LEAVITT ST,"[41.963376100000005, -87.68415536620603]"
9/9/2021,45XX N LEAVITT ST ,<1.0,<1.0,<1.0,4500 N LEAVITT ST ,"[41.963376100000005, -87.68415536620603]"
4/23/2017,45XX N LOWELL AVE,5.1,11,4,4500 N LOWELL AVE,"[41.962788, -87.737177]"
1/27/2019,45XX N LOWELL AVE,1.7,< 1,< 1,4500 N LOWELL AVE,"[41.962788, -87.737177]"
10/18/2019,45XX N LOWELL AVE,3.7,3.8,7,4500 N LOWELL AVE,"[41.962788, -87.737177]"
12/3/2019,45XX N LOWELL AVE,3.3,12,1.7,4500 N LOWELL AVE,"[41.962788, -87.737177]"
6/24/2018,45XX N MAGNOLIA AVE,< 1,< 1,< 1,4500 N MAGNOLIA AVE,"[41.96364715, -87.66132795059559]"
7/3/2018,45XX N MAGNOLIA AVE,< 1,< 1,< 1,4500 N MAGNOLIA AVE,"[41.96364715, -87.66132795059559]"
12/16/2018,45XX N MAGNOLIA AVE,< 1,< 1,< 1,4500 N MAGNOLIA AVE,"[41.96364715, -87.66132795059559]"
1/30/2017,45XX N MALDEN ST,< 1,< 1,< 1,4500 N MALDEN ST,"[41.9638178, -87.66279971689926]"
1/30/2017,45XX N MALDEN ST,<1,<1,<1,4500 N MALDEN ST,"[41.9638178, -87.66279971689926]"
3/1/2017,45XX N MALDEN ST,See Follow-Up Sequential Sampling Table for Results,,,4500 N MALDEN ST,"[41.9638178, -87.66279971689926]"
11/21/2018,45XX N MALDEN ST,< 1,< 1,< 1,4500 N MALDEN ST,"[41.9638178, -87.66279971689926]"
2/3/2020,45XX N MALDEN ST,< 1,< 1,< 1,4500 N MALDEN ST,"[41.9638178, -87.66279971689926]"
8/21/2016,45XX N MAPLEWOOD AVE,6.4,3.5,3.2,4500 N MAPLEWOOD AVE,"[41.963277000000005, -87.69280751824684]"
11/21/2016,45XX N MAPLEWOOD AVE,< 1,< 1,< 1,4500 N MAPLEWOOD AVE,"[41.963277000000005, -87.69280751824684]"
10/1/2018,45XX N MAPLEWOOD AVE,< 1,< 1,< 1,4500 N MAPLEWOOD AVE,"[41.963277000000005, -87.69280751824684]"
4/22/2019,45XX N MAPLEWOOD AVE,1.9,< 1,< 1,4500 N MAPLEWOOD AVE,"[41.963277000000005, -87.69280751824684]"
5/4/2019,45XX N MAPLEWOOD AVE,3.6,5.4,2.4,4500 N MAPLEWOOD AVE,"[41.963277000000005, -87.69280751824684]"
9/2/2019,45XX N MAPLEWOOD AVE,4.7,8.8,3.9,4500 N MAPLEWOOD AVE,"[41.963277000000005, -87.69280751824684]"
11/17/2019,45XX N MAPLEWOOD AVE,5.2,8.2,3.1,4500 N MAPLEWOOD AVE,"[41.963277000000005, -87.69280751824684]"
4/8/2019,45XX N MASON AVE,1,5.2,< 1,4500 N MASON AVE,"[41.96236, -87.775974]"
4/18/2018,45XX N MCVICKER AVE,1.4,1.1,< 1,4500 N MCVICKER AVE,"[41.96226505, -87.77856858678952]"
4/2/2019,45XX N MCVICKER AVE,< 1,1.3,< 1,4500 N MCVICKER AVE,"[41.96226505, -87.77856858678952]"
4/8/2019,45XX N MCVICKER AVE,1.7,2.4,1.4,4500 N MCVICKER AVE,"[41.96226505, -87.77856858678952]"
6/8/2019,45XX N MCVICKER AVE,1.9,1.7,1.4,4500 N MCVICKER AVE,"[41.96226505, -87.77856858678952]"
10/2/2019,45XX N MCVICKER AVE,< 1,< 1,< 1,4500 N MCVICKER AVE,"[41.96226505, -87.77856858678952]"
10/9/2019,45XX N MCVICKER AVE,6.3,13,2,4500 N MCVICKER AVE,"[41.96226505, -87.77856858678952]"
4/29/2019,45XX N MEADE AVE,1.9,2.3,11,4500 N MEADE AVE,"[41.96222675, -87.77982209259085]"
4/29/2019,45XX N MEADE AVE,3.3,4.4,15,4500 N MEADE AVE,"[41.96222675, -87.77982209259085]"
9/10/2019,45XX N MEADE AVE,See Follow-Up Sequential Sampling Table for Results,,,4500 N MEADE AVE,"[41.96222675, -87.77982209259085]"
11/10/2019,45XX N MEADE AVE,2.4,5.4,2.1,4500 N MEADE AVE,"[41.96222675, -87.77982209259085]"
6/30/2020,45XX N MEADE AVE,3.2,8.8,2.3,4500 N MEADE AVE,"[41.96222675, -87.77982209259085]"
7/6/2019,45XX N MELVINA ,9,24,14,4500 N MELVINA ,"[0, 0]"
11/1/2019,45XX N MELVINA ,See Follow-Up Sequential Sampling Table for Results,,,4500 N MELVINA ,"[0, 0]"
1/23/2019,45XX N MELVINA AVE,2.1,1.9,1.1,4500 N MELVINA AVE,"[41.962210549999995, -87.7822833]"
10/23/2019,45XX N MELVINA AVE,3.2,2.3,1.5,4500 N MELVINA AVE,"[41.962210549999995, -87.7822833]"
9/25/2021,45XX N MELVINA AVE ,1.2,<1.0,<1.0,4500 N MELVINA AVE ,"[41.962210549999995, -87.7822833]"
11/11/2021,45XX N MELVINA AVE ,5.3,9.1,2.8,4500 N MELVINA AVE ,"[41.962210549999995, -87.7822833]"
1/27/2016,45XX N MERRIMAC AVE,3.22,2.17,1.94,4500 N MERRIMAC AVE,"[41.9621896, -87.78349956282051]"
5/28/2018,45XX N MERRIMAC AVE,15,17,9,4500 N MERRIMAC AVE,"[41.9621896, -87.78349956282051]"
7/28/2018,45XX N MERRIMAC AVE,See Follow-Up Sequential Sampling Table for Results,,,4500 N MERRIMAC AVE,"[41.9621896, -87.78349956282051]"
3/18/2019,45XX N MERRIMAC AVE,5.9,1.1,< 1,4500 N MERRIMAC AVE,"[41.9621896, -87.78349956282051]"
11/11/2019,45XX N MERRIMAC AVE,6,5.7,1.6,4500 N MERRIMAC AVE,"[41.9621896, -87.78349956282051]"
11/24/2018,45XX N MILWAUKEE AVE,1.2,< 1,< 1,4500 N MILWAUKEE AVE,"[41.96313, -87.756774]"
5/16/2016,45XX N MOBILE AVE,2.2,1.6,1.3,4500 N MOBILE AVE,"[41.962161550000005, -87.78473412684578]"
11/10/2019,45XX N MOBILE AVE,2.5,1.7,< 1,4500 N MOBILE AVE,"[41.962161550000005, -87.78473412684578]"
12/16/2019,45XX N MOBILE AVE,< 1,< 1,< 1,4500 N MOBILE AVE,"[41.962161550000005, -87.78473412684578]"
10/3/2016,45XX N MONITOR AVE,2.1,1.7,1.7,4500 N MONITOR AVE,"[41.962393, -87.773528]"
9/10/2019,45XX N MONITOR AVE,1.7,1.3,1,4500 N MONITOR AVE,"[41.962393, -87.773528]"
6/3/2016,45XX N MONTICELLO AVE,1.2,6,< 1,4500 N MONTICELLO AVE,"[41.963006199999995, -87.71963432190503]"
4/28/2019,45XX N MONTICELLO AVE,1.9,10,1.7,4500 N MONTICELLO AVE,"[41.963006199999995, -87.71963432190503]"
9/23/2019,45XX N MONTICELLO AVE,2,10,< 1,4500 N MONTICELLO AVE,"[41.963006199999995, -87.71963432190503]"
12/9/2019,45XX N MONTICELLO AVE,2.7,4.7,6.1,4500 N MONTICELLO AVE,"[41.963006199999995, -87.71963432190503]"
3/18/2021,45XX N MONTICELLO AVE,1.4,3.4,< 1,4500 N MONTICELLO AVE,"[41.963006199999995, -87.71963432190503]"
4/25/2019,45XX N MOODY AVE,6.3,4.1,2.8,4500 N MOODY AVE,"[41.9622204, -87.78104963271949]"
8/29/2019,45XX N MOODY AVE,12,7,5.9,4500 N MOODY AVE,"[41.9622204, -87.78104963271949]"
10/29/2019,45XX N MOODY AVE,1.3,2.9,1.4,4500 N MOODY AVE,"[41.9622204, -87.78104963271949]"
7/15/2018,45XX N MOZART ST,2.1,5.7,1.8,4500 N MOZART ST,"[41.9632267, -87.70005518018834]"
8/13/2018,45XX N MOZART ST,7.5,8.9,7.6,4500 N MOZART ST,"[41.9632267, -87.70005518018834]"
11/15/2019,45XX N MULLIGAN AVE,5.5,3.7,1.3,4500 N MULLIGAN AVE,"[41.96215875, -87.78597937053871]"
10/3/2021,45XX N Mulligan Ave ,2.9,5.4,1.9,4500 N Mulligan Ave ,"[41.96215875, -87.78597937053871]"
9/19/2019,45XX N NARRAGANSETT AVE,1.6,1.5,< 1,4500 N NARRAGANSETT AVE,"[41.962168, -87.786975]"
11/20/2019,45XX N NARRAGANSETT AVE,3.1,5,< 1,4500 N NARRAGANSETT AVE,"[41.962168, -87.786975]"
6/9/2017,45XX N PAULINA ST,< 1,< 1,< 1,4500 N PAULINA ST,"[41.963514, -87.670998]"
6/13/2018,45XX N PAULINA ST,< 1,< 1,< 1,4500 N PAULINA ST,"[41.963514, -87.670998]"
4/29/2019,45XX N PAULINA ST,< 1,< 1,< 1,4500 N PAULINA ST,"[41.963514, -87.670998]"
7/23/2019,45XX N PAULINA ST,< 1,< 1,< 1,4500 N PAULINA ST,"[41.963514, -87.670998]"
8/21/2019,45XX N PAULINA ST,< 1,< 1,< 1,4500 N PAULINA ST,"[41.963514, -87.670998]"
10/5/2020,45XX N PAULINA ST,< 1,< 1,< 1,4500 N PAULINA ST,"[41.963514, -87.670998]"
8/28/2021,45XX N PAULINA ST ,<1.0,<1.0,<1.0,4500 N PAULINA ST ,"[41.963514, -87.670998]"
5/29/2019,45XX N POTAWATOMIE AVE,1.8,2.1,< 1,4500 N POTAWATOMIE AVE,"[41.96174815, -87.84305254582573]"
8/5/2021,45XX N POTAWATOMIE AVE ,1.2,4.3,<1.0,4500 N POTAWATOMIE AVE ,"[41.96174815, -87.84305254582573]"
11/29/2021,45XX N PULASKI RD ,2.8,<0.5,<0.5,4500 N PULASKI RD ,"[41.962938, -87.727992]"
3/30/2019,45XX N RESERVE AVE,1.3,4.1,< 1,4500 N RESERVE AVE,"[41.96101645, -87.84423683941898]"
5/21/2019,45XX N RESERVE AVE,3.5,9.1,3.2,4500 N RESERVE AVE,"[41.96101645, -87.84423683941898]"
8/24/2021,45XX N RESERVE AVE ,2.9,4.9,3.4,4500 N RESERVE AVE ,"[41.96101645, -87.84423683941898]"
8/24/2021,45XX N RESERVE AVE ,2,2.8,4.3,4500 N RESERVE AVE ,"[41.96101645, -87.84423683941898]"
7/12/2019,45XX N RICHMOND AVE,5.9,15,4.8,4500 N RICHMOND AVE,"[0, 0]"
11/7/2019,45XX N RICHMOND AVE,See Follow-Up Sequential Sampling Table for Results,,,4500 N RICHMOND AVE,"[0, 0]"
1/15/2019,45XX N RICHMOND ST,< 1,< 1,< 1,4500 N RICHMOND ST,"[41.963176, -87.702305]"
10/20/2019,45XX N RICHMOND ST,2.4,4.9,2.9,4500 N RICHMOND ST,"[41.963176, -87.702305]"
11/17/2019,45XX N RICHMOND ST,1.8,6.3,1.3,4500 N RICHMOND ST,"[41.963176, -87.702305]"
11/17/2020,45XX N RICHMOND ST,6.4,6.5,3.1,4500 N RICHMOND ST,"[41.963176, -87.702305]"
4/18/2020,45XX N ROCKWELL ST,< 1,< 1,< 1,4500 N ROCKWELL ST,"[41.963229, -87.693742]"
11/27/2018,45XX N SACRAMENTO AVE,2.6,2.3,1.3,4500 N SACRAMENTO AVE,"[41.963204700000006, -87.70379207029148]"
6/7/2019,45XX N SACRAMENTO AVE,2.8,9.2,1,4500 N SACRAMENTO AVE,"[41.963204700000006, -87.70379207029148]"
10/28/2020,45XX N Sacramento Ave,4.3,19,2.5,4500 N Sacramento Ave,"[41.963204700000006, -87.70379207029148]"
3/12/2021,45XX N SACRAMENTO AVE,< 1,< 1,< 1,4500 N SACRAMENTO AVE,"[41.963204700000006, -87.70379207029148]"
4/21/2021,45XX N SACRAMENTO AVE,4.1,14,3,4500 N SACRAMENTO AVE,"[41.963204700000006, -87.70379207029148]"
4/7/2022,45XX N Sacramento Ave,See Follow-Up Sequential Sampling Table for Results,,,4500 N Sacramento Ave,"[41.963204700000006, -87.70379207029148]"
11/30/2021,45XX N SACRAMENTO AVE ,2.5,6.7,7.5,4500 N SACRAMENTO AVE ,"[41.963204700000006, -87.70379207029148]"
4/10/2019,45XX N SAINT LOUIS AVE,3.5,9,2.5,4500 N SAINT LOUIS AVE,"[41.9630404, -87.71590932624173]"
6/3/2019,45XX N SAINT LOUIS AVE,1,1.3,< 1,4500 N SAINT LOUIS AVE,"[41.9630404, -87.71590932624173]"
9/4/2016,45XX N SAWYER AVE,3.5,3.2,3.3,4500 N SAWYER AVE,"[41.9631585, -87.70991987177685]"
5/22/2019,45XX N SAWYER AVE,8.8,8.7,3.3,4500 N SAWYER AVE,"[41.9631585, -87.70991987177685]"
8/3/2019,45XX N SAWYER AVE,2.9,7.7,3.7,4500 N SAWYER AVE,"[41.9631585, -87.70991987177685]"
8/18/2019,45XX N SAWYER AVE,3.3,3.5,2.7,4500 N SAWYER AVE,"[41.9631585, -87.70991987177685]"
3/27/2021,45XX N SAWYER AVE,3.2,4,5.7,4500 N SAWYER AVE,"[41.9631585, -87.70991987177685]"
1/17/2022,45XX N SAWYER AVE ,3,3.2,2.1,4500 N SAWYER AVE ,"[41.9631585, -87.70991987177685]"
7/16/2018,45XX N SEELEY AVE,< 1,< 1,< 1,4500 N SEELEY AVE,"[41.963371, -87.680755]"
2/3/2020,45XX N SEELEY AVE,< 1,< 1,< 1,4500 N SEELEY AVE,"[41.963371, -87.680755]"
7/31/2021,45XX N SEELEY AVE ,<1.0,<1.0,<1.0,4500 N SEELEY AVE ,"[41.963371, -87.680755]"
1/14/2019,45XX N SPAULDING AVE,< 1,< 1,< 1,4500 N SPAULDING AVE,"[41.96319415, -87.71123542446236]"
9/2/2021,45XX N SPAULDING AVE ,<1.0,<1.0,<1.0,4500 N SPAULDING AVE ,"[41.96319415, -87.71123542446236]"
1/4/2018,45XX N SPRINGFIELD AVE,See Follow-Up Sequential Sampling Table for Results,,,4500 N SPRINGFIELD AVE,"[41.962922649999996, -87.72574146059148]"
7/12/2018,45XX N SPRINGFIELD AVE,6.4,18,3.2,4500 N SPRINGFIELD AVE,"[41.962922649999996, -87.72574146059148]"
9/2/2019,45XX N TROY ST,2.4,4.5,5.5,4500 N TROY ST,"[41.96316195, -87.70744581684491]"
9/29/2016,45XX N VIRGINIA AVE,6.1,12,5.1,4500 N VIRGINIA AVE,"[41.963577, -87.69497]"
4/15/2018,45XX N VIRGINIA AVE,5.5,19,10,4500 N VIRGINIA AVE,"[41.963577, -87.69497]"
6/13/2018,45XX N VIRGINIA AVE,See Follow-Up Sequential Sampling Table for Results,,,4500 N VIRGINIA AVE,"[41.963577, -87.69497]"
11/1/2019,45XX N VIRGINIA AVE,7.1,4.3,5.6,4500 N VIRGINIA AVE,"[41.963577, -87.69497]"
12/30/2019,45XX N Virginia Ave,1.7,2,13,4500 N Virginia Ave,"[41.963577, -87.69497]"
8/31/2021,45XX N Virginia Ave,See Follow-Up Sequential Sampling Table for Results,,,4500 N Virginia Ave,"[41.963577, -87.69497]"
7/6/2016,45XX N WESTERN AVE,4.4,4.6,4,4500 N WESTERN AVE,"[41.96326, -87.68885]"
4/17/2019,45XX N WESTERN AVE,1.3,< 1,< 1,4500 N WESTERN AVE,"[41.96326, -87.68885]"
1/6/2020,45XX N WESTERN AVE,1.6,2.8,1.1,4500 N WESTERN AVE,"[41.96326, -87.68885]"
8/25/2021,45XX N WESTERN AVE ,<1.0,<1.0,<1.0,4500 N WESTERN AVE ,"[41.96326, -87.68885]"
8/15/2018,45XX N WHIPPLE ST,< 1,< 1,< 1,4500 N WHIPPLE ST,"[41.96319815, -87.70510651386259]"
9/21/2020,45XX N WHIPPLE ST,1.4,2.1,1.9,4500 N WHIPPLE ST,"[41.96319815, -87.70510651386259]"
12/8/2019,45XX N WINCHESTER AVE,< 1,< 1,< 1,4500 N WINCHESTER AVE,"[41.96351655, -87.67795207534559]"
6/10/2016,45XX N WOLCOTT AVE,< 1,< 1,< 1,4500 N WOLCOTT AVE,"[41.963439, -87.676166]"
4/7/2019,45XX N WOLCOTT AVE,< 1,< 1,< 1,4500 N WOLCOTT AVE,"[41.963439, -87.676166]"
7/26/2019,45XX N WOLCOTT AVE,< 1,< 1,< 1,4500 N WOLCOTT AVE,"[41.963439, -87.676166]"
8/11/2018,45XX NW BRYN MAWR AVE,1.6,2.7,1.1,4500 NW BRYN MAWR AVE,"[0, 0]"
7/21/2019,45XX S AVERS AVE,2.2,< 1,< 1,4500 S AVERS AVE,"[41.81145335, -87.7202990214469]"
3/10/2020,45XX S CALUMET AVE,2.6,< 1,< 1,4500 S CALUMET AVE,"[41.812862, -87.618361]"
9/3/2018,45XX S CHRISTIANA AVE,3.2,2.5,2.6,4500 S CHRISTIANA AVE,"[41.811194, -87.70786]"
7/13/2020,45XX S CHRISTIANA AVE,4.6,4.8,2.7,4500 S CHRISTIANA AVE,"[41.811194, -87.70786]"
6/21/2018,45XX S ELLIS AVE,< 1,< 1,< 1,4500 S ELLIS AVE,"[41.813111500000005, -87.60213872049181]"
10/25/2019,45XX S EMERALD AVE,1.6,3.1,1.8,4500 S EMERALD AVE,"[41.812371, -87.644517]"
7/25/2019,45XX S FORRESTVILLE AVE,< 1,1.2,< 1,4500 S FORRESTVILLE AVE,"[41.81295405, -87.61297896309566]"
6/5/2017,45XX S FRANCISCO AVE,4.4,2.7,2.6,4500 S FRANCISCO AVE,"[41.81174255, -87.69708305450666]"
5/14/2019,45XX S FRANCISCO AVE,1.9,3,4.2,4500 S FRANCISCO AVE,"[41.81174255, -87.69708305450666]"
8/2/2020,45XX S FRANCISCO AVE,4.3,9.6,5.1,4500 S FRANCISCO AVE,"[41.81174255, -87.69708305450666]"
3/17/2019,45XX S GREENWOOD** ,620,80,44,4500 S GREENWOOD** ,"[0, 0]"
7/18/2019,45XX S GREENWOOD** ,See Follow-Up Sequential Sampling Table for Results,,,4500 S GREENWOOD** ,"[0, 0]"
10/29/2019,45XX S GREENWOOD** ,See Follow-Up Sequential Sampling Table for Results,,,4500 S GREENWOOD** ,"[0, 0]"
5/5/2019,45XX S HARDING AVE,1.6,4.6,< 1,4500 S HARDING AVE,"[41.811412849999996, -87.72274651113281]"
5/7/2019,45XX S HARDING AVE,2.7,9.8,1.4,4500 S HARDING AVE,"[41.811412849999996, -87.72274651113281]"
8/11/2019,45XX S HARDING AVE,6.1,5.6,4.4,4500 S HARDING AVE,"[41.811412849999996, -87.72274651113281]"
9/30/2019,45XX S HARDING AVE,3.1,9,4.3,4500 S HARDING AVE,"[41.811412849999996, -87.72274651113281]"
4/22/2019,45XX S HOMAN AVE,1.9,2.3,1.4,4500 S HOMAN AVE,"[41.811586, -87.709099]"
6/21/2019,45XX S HOMAN AVE,4.4,5.6,1.5,4500 S HOMAN AVE,"[41.811586, -87.709099]"
3/17/2017,45XX S JUSTINE ST,< 1,< 1,< 1,4500 S JUSTINE ST,"[41.8121263, -87.66411310000001]"
5/23/2019,45XX S KEATING AVE,3,2.5,1.3,4500 S KEATING AVE,"[41.81114645, -87.74230446187889]"
9/25/2019,45XX S KEDVALE AVE,2,6.5,2.5,4500 S KEDVALE AVE,"[41.81136575, -87.72764228347822]"
6/3/2019,45XX S KILPATRICK AVE,4.4,5.7,1.9,4500 S KILPATRICK AVE,"[41.81118, -87.740918]"
10/22/2019,45XX S LaCrosse Ave,5,3.2,8.5,4500 S LaCrosse Ave,"[0, 0]"
10/22/2019,45XX S LaCrosse Ave,5,3.2,8.5,4500 S LaCrosse Ave,"[0, 0]"
6/21/2021,45XX S LaCrosse Ave,See Follow-Up Sequential Sampling Table for Results,,,4500 S LaCrosse Ave,"[0, 0]"
2/7/2022,45XX S LaCrosse Ave,See Follow-Up Sequential Sampling Table for Results,,,4500 S LaCrosse Ave,"[0, 0]"
2/20/2020,45XX S LAKE PARK AVE,< 1,< 1,< 1,4500 S LAKE PARK AVE,"[41.8130782, -87.59636152287706]"
1/18/2021,45XX S LAKE PARK AVE,1.5,4.6,< 1,4500 S LAKE PARK AVE,"[41.8130782, -87.59636152287706]"
1/23/2019,45XX S LAMON ST,5.4,5,1.4,4500 S LAMON ST,"[0, 0]"
5/13/2019,45XX S LARAMIE AVE,10,4.4,2.7,4500 S LARAMIE AVE,"[41.811017, -87.753104]"
10/8/2019,45XX S LARAMIE AVE,1.8,3.6,1.1,4500 S LARAMIE AVE,"[41.811017, -87.753104]"
9/15/2021,45XX S LARAMIE AVE ,2.9,2.2,6.2,4500 S LARAMIE AVE ,"[41.811017, -87.753104]"
8/27/2021,45XX S LAVERGNE AVE ,5.1,4.2,2.3,4500 S LAVERGNE AVE ,"[41.811077100000006, -87.7484153]"
7/2/2018,45XX S LECLAIRE AVE,< 1,1.2,1.2,4500 S LECLAIRE AVE,"[41.81104425, -87.75085263985787]"
10/10/2019,45XX S LECLAIRE AVE,1.1,2.4,< 1,4500 S LECLAIRE AVE,"[41.81104425, -87.75085263985787]"
11/13/2018,45XX S OAKENWALD AVE,< 1,< 1,< 1,4500 S OAKENWALD AVE,"[41.81361415, -87.59530536390236]"
8/10/2021,45XX S OAKENWALD AVE ,1.8,6.1,2.5,4500 S OAKENWALD AVE ,"[41.81361415, -87.59530536390236]"
7/14/2019,45XX S RICHMOND ST,1.9,6.3,3.3,4500 S RICHMOND ST,"[41.8117231, -87.69825199135053]"
2/25/2020,45XX S SAINT LOUIS AVE,2.5,7.8,< 1,4500 S SAINT LOUIS AVE,"[41.81156265, -87.71156208914422]"
3/15/2020,45XX S SAINT LOUIS AVE,< 1,1.4,< 1,4500 S SAINT LOUIS AVE,"[41.81156265, -87.71156208914422]"
2/6/2019,45XX S SPAULDING AVE,4.5,< 1,< 1,4500 S SPAULDING AVE,"[41.81147865, -87.70677907514622]"
7/23/2019,45XX S ST LAWRENCE AVE,< 1,< 1,< 1,4500 S ST LAWRENCE AVE,"[41.812971, -87.611651]"
12/6/2019,45XX S TALMAN AVE,7,6.2,3,4500 S TALMAN AVE,"[41.811840000000004, -87.69099157853846]"
10/7/2019,45XX S TROY ST,6,7.6,3,4500 S TROY ST,"[41.81165215, -87.70314374878419]"
9/29/2016,45XX S VINCENNES AVE,< 1,< 1,< 1,4500 S VINCENNES AVE,"[41.812931, -87.614043]"
10/20/2021,45XX S WALLACE ST ,2,4,2.3,4500 S WALLACE ST ,"[41.812485, -87.640877]"
11/14/2016,45XX S WOODLAWN AVE,< 1,< 1,< 1,4500 S WOODLAWN AVE,"[41.8131531, -87.59729256297494]"
6/2/2019,45XX W 59TH ST,< 1,1.7,< 1,4500 W 59TH ST,"[41.78601425, -87.7353691761785]"
6/29/2019,45XX W 64TH PL,2.5,5.9,2,4500 W 64TH PL,"[41.7759951, -87.73507621084124]"
4/6/2019,45XX W 64TH ST,1.5,2,< 1,4500 W 64TH ST,"[41.7773872, -87.6872605]"
3/21/2019,45XX W 66TH PL,2.5,3.7,< 1,4500 W 66TH PL,"[41.77234745, -87.73497330342416]"
7/28/2019,45XX W 77TH PL,1.2,4.2,< 1,4500 W 77TH PL,"[41.75271875, -87.73429618087395]"
8/3/2019,45XX W 79TH PL,4.3,9.8,5.1,4500 W 79TH PL,"[41.74897525, -87.73433123242643]"
5/20/2019,45XX W 83RD ST,3.2,3.5,3.3,4500 W 83RD ST,"[41.74220805, -87.73339833191154]"
10/7/2019,45XX W 84TH PL,3,5.5,2.3,4500 W 84TH PL,"[41.738898, -87.734108]"
2/7/2019,45XX W ALTGELD ST,14,35,14,4500 W ALTGELD ST,"[41.9265955, -87.73924740071769]"
6/3/2019,45XX W ALTGELD ST,See Follow-Up Sequential Sampling Table for Results,,,4500 W ALTGELD ST,"[41.9265955, -87.73924740071769]"
9/29/2021,45XX W CONGRESS PKWY,2,1.5,<1.0,4500 W CONGRESS PKWY,"[41.874382600000004, -87.73787376293333]"
6/22/2018,45XX W DAKIN ST,< 1,< 1,< 1,4500 W DAKIN ST,"[41.952049, -87.741089]"
8/29/2019,45XX W FOSTER AVE,2.3,4.1,2.4,4500 W FOSTER AVE,"[41.9755694, -87.7244824]"
8/30/2019,45XX W HARRISON ST,1.6,3,1.6,4500 W HARRISON ST,"[41.873365, -87.738054]"
1/6/2019,45XX W IRVING PARK RD,1.6,2.5,< 1,4500 W IRVING PARK RD,"[41.95358, -87.740677]"
1/28/2020,45XX W IRVING PARK RD,1.9,2.3,< 1,4500 W IRVING PARK RD,"[41.95358, -87.740677]"
10/11/2021,45XX W IRVING PARK RD ,<1.0,<1.0,<1.0,4500 W IRVING PARK RD ,"[41.95358, -87.740677]"
10/18/2019,45XX W Maypole Ave,8,35,12,4500 W Maypole Ave,"[41.884783, -87.73823158757507]"
5/17/2021,45XX W Maypole Ave,See Follow-Up Sequential Sampling Table for Results,,,4500 W Maypole Ave,"[41.884783, -87.73823158757507]"
9/9/2021,45XX W MAYPOLE AVE ,12,4.5,3.5,4500 W MAYPOLE AVE ,"[41.884783, -87.73823158757507]"
12/6/2019,45XX W MONROE ST,1.7,< 1,< 1,4500 W MONROE ST,"[41.879792300000005, -87.73806542380427]"
7/10/2019,45XX W PARKER AVE,1.2,2.4,1.2,4500 W PARKER AVE,"[41.9308903, -87.73941293372077]"
8/13/2020,45XX W PARKER AVE,< 1,< 1,< 1,4500 W PARKER AVE,"[41.9308903, -87.73941293372077]"
10/12/2021,45XX W PARKER AVE ,5.9,11,3.4,4500 W PARKER AVE ,"[41.9308903, -87.73941293372077]"
8/23/2019,45XX W SCHUBERT AVE,7.1,36,4.9,4500 W SCHUBERT AVE,"[41.929688, -87.739345]"
9/30/2019,45XX W SCHUBERT AVE,2.4,3.5,2.7,4500 W SCHUBERT AVE,"[41.929688, -87.739345]"
10/3/2019,45XX W SCHUBERT AVE,3.3,9,3.4,4500 W SCHUBERT AVE,"[41.929688, -87.739345]"
1/14/2020,45XX W SCHUBERT AVE,See Follow-Up Sequential Sampling Table for Results,,,4500 W SCHUBERT AVE,"[41.929688, -87.739345]"
7/30/2019,45XX W VAN BUREN ST,4.3,9.7,5,4500 W VAN BUREN ST,"[41.875195, -87.7379]"
9/19/2021,45XX W WELLINGTON AVE ,5.7,3,2.6,4500 W WELLINGTON AVE ,"[41.93536, -87.73954]"
11/4/2018,45XX W WRIGHTWOOD AVE,3.3,2.4,< 1,4500 W WRIGHTWOOD AVE,"[41.928538, -87.739305]"
2/7/2019,45XX W WRIGHTWOOD AVE,1.5,1.3,1.3,4500 W WRIGHTWOOD AVE,"[41.928538, -87.739305]"
4/7/2019,46XX N ANTHON AVE,1.6,1.5,1.6,4600 N ANTHON AVE,"[41.96383965, -87.8410115314615]"
7/21/2019,46XX N ANTHON AVE,1.4,1.7,1.7,4600 N ANTHON AVE,"[41.96383965, -87.8410115314615]"
3/12/2018,46XX N ASHLAND AVE,< 1,< 1,< 1,4600 N ASHLAND AVE,"[41.9655351, -87.66964347038757]"
